arm,scenario,threshold_C,tau_s,peak_C,miss_rate_mean,miss_rate_std,blind_rate_mean,n_confirmed_mean,excluded_nonfire_mean,dir_ok_rate,exposed_mean
warn_fixed,S7_worst,45.0,30.0,150.0,1.0,2.38,100.0,0.0,12.9,0.0,15.0
warn_fixed,S7_worst,45.0,30.0,200.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,45.0,30.0,300.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,45.0,30.0,500.0,0.0,0.0,100.0,0.0,12.9,0.0,15.0
warn_fixed,S7_worst,45.0,50.0,150.0,69.0,20.9,100.0,0.0,4.65,0.0,15.0
warn_fixed,S7_worst,45.0,50.0,200.0,2.33,3.82,100.0,0.0,13.05,0.0,15.0
warn_fixed,S7_worst,45.0,50.0,300.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,45.0,50.0,500.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,45.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,45.0,78.5,200.0,75.0,18.12,100.0,0.0,3.75,0.0,15.0
warn_fixed,S7_worst,45.0,78.5,300.0,0.0,0.0,100.0,0.0,12.7,0.0,15.0
warn_fixed,S7_worst,45.0,78.5,500.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,45.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,45.0,100.0,200.0,99.0,3.18,100.0,0.0,0.15,0.0,15.0
warn_fixed,S7_worst,45.0,100.0,300.0,18.67,14.39,100.0,0.0,11.9,0.0,15.0
warn_fixed,S7_worst,45.0,100.0,500.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,50.0,11.0,150.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,50.0,11.0,200.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,50.0,11.0,300.0,0.0,0.0,100.0,0.0,12.8,0.0,15.0
warn_fixed,S7_worst,50.0,11.0,500.0,0.0,0.0,100.0,0.0,12.9,0.0,15.0
warn_fixed,S7_worst,50.0,30.0,150.0,28.0,20.61,100.0,0.0,10.8,0.0,15.0
warn_fixed,S7_worst,50.0,30.0,200.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,50.0,30.0,300.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,50.0,30.0,500.0,0.0,0.0,100.0,0.0,12.95,0.0,15.0
warn_fixed,S7_worst,50.0,50.0,150.0,98.67,3.4,100.0,0.0,0.2,0.0,15.0
warn_fixed,S7_worst,50.0,50.0,200.0,38.33,23.18,100.0,0.0,9.25,0.0,15.0
warn_fixed,S7_worst,50.0,50.0,300.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,50.0,50.0,500.0,0.0,0.0,100.0,0.0,12.85,0.0,15.0
warn_fixed,S7_worst,50.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,50.0,78.5,200.0,99.33,2.0,100.0,0.0,0.1,0.0,15.0
warn_fixed,S7_worst,50.0,78.5,300.0,21.67,17.11,100.0,0.0,11.6,0.0,15.0
warn_fixed,S7_worst,50.0,78.5,500.0,0.0,0.0,100.0,0.0,12.9,0.0,15.0
warn_fixed,S7_worst,50.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,50.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,50.0,100.0,300.0,69.67,21.24,100.0,0.0,4.55,0.0,15.0
warn_fixed,S7_worst,50.0,100.0,500.0,0.0,0.0,100.0,0.0,12.75,0.0,15.0
warn_fixed,S7_worst,60.0,11.0,150.0,0.0,0.0,14.0,12.9,0.0,100.0,15.0
warn_fixed,S7_worst,60.0,11.0,200.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_fixed,S7_worst,60.0,11.0,300.0,0.0,0.0,14.0,12.9,0.0,100.0,15.0
warn_fixed,S7_worst,60.0,11.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_fixed,S7_worst,60.0,30.0,150.0,95.33,6.7,95.33,0.7,0.0,10.0,15.0
warn_fixed,S7_worst,60.0,30.0,200.0,28.0,20.61,28.0,10.8,0.0,100.0,15.0
warn_fixed,S7_worst,60.0,30.0,300.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_fixed,S7_worst,60.0,30.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_fixed,S7_worst,60.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,60.0,50.0,200.0,98.67,3.4,98.67,0.2,0.0,0.0,15.0
warn_fixed,S7_worst,60.0,50.0,300.0,15.0,12.45,17.67,12.35,0.0,100.0,15.0
warn_fixed,S7_worst,60.0,50.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_fixed,S7_worst,60.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,60.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,60.0,78.5,300.0,92.0,10.02,92.0,1.2,0.0,20.0,15.0
warn_fixed,S7_worst,60.0,78.5,500.0,0.0,0.0,15.67,12.65,0.0,100.0,15.0
warn_fixed,S7_worst,60.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,60.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,60.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,60.0,100.0,500.0,21.0,16.5,22.0,11.7,0.0,100.0,15.0
warn_fixed,S7_worst,70.0,11.0,150.0,19.0,11.21,19.67,12.05,0.0,100.0,15.0
warn_fixed,S7_worst,70.0,11.0,200.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_fixed,S7_worst,70.0,11.0,300.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_fixed,S7_worst,70.0,11.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_fixed,S7_worst,70.0,30.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,70.0,30.0,200.0,87.33,10.93,87.33,1.9,0.0,20.0,15.0
warn_fixed,S7_worst,70.0,30.0,300.0,1.33,2.67,13.33,13.0,0.0,100.0,15.0
warn_fixed,S7_worst,70.0,30.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_fixed,S7_worst,70.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,70.0,50.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,70.0,50.0,300.0,74.33,19.01,74.33,3.85,0.0,50.0,15.0
warn_fixed,S7_worst,70.0,50.0,500.0,0.0,0.0,15.0,12.75,0.0,100.0,15.0
warn_fixed,S7_worst,70.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,70.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,70.0,78.5,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,70.0,78.5,500.0,29.67,22.26,29.67,10.55,0.0,95.0,15.0
warn_fixed,S7_worst,70.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,70.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,70.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,70.0,100.0,500.0,79.67,18.68,79.67,3.05,0.0,25.0,15.0
warn_fixed,S7_worst,80.0,11.0,150.0,74.0,13.65,74.0,3.9,0.0,55.0,15.0
warn_fixed,S7_worst,80.0,11.0,200.0,2.33,4.36,12.67,13.1,0.0,100.0,15.0
warn_fixed,S7_worst,80.0,11.0,300.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_fixed,S7_worst,80.0,11.0,500.0,0.0,0.0,13.67,12.95,0.0,100.0,15.0
warn_fixed,S7_worst,80.0,30.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,80.0,30.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,80.0,30.0,300.0,28.0,20.61,28.0,10.8,0.0,100.0,15.0
warn_fixed,S7_worst,80.0,30.0,500.0,0.0,0.0,14.33,12.85,0.0,100.0,15.0
warn_fixed,S7_worst,80.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,80.0,50.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,80.0,50.0,300.0,98.67,3.4,98.67,0.2,0.0,0.0,15.0
warn_fixed,S7_worst,80.0,50.0,500.0,3.67,5.36,12.33,13.15,0.0,100.0,15.0
warn_fixed,S7_worst,80.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,80.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,80.0,78.5,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,80.0,78.5,500.0,78.0,18.39,78.0,3.3,0.0,40.0,15.0
warn_fixed,S7_worst,80.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,80.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,80.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_fixed,S7_worst,80.0,100.0,500.0,99.33,2.0,99.33,0.1,0.0,0.0,15.0
warn_coupled,S1,40.0,11.0,150.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,11.0,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,11.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,11.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,30.0,150.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,30.0,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,30.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,30.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,50.0,150.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,50.0,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,50.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,50.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,40.0,78.5,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,78.5,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,78.5,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,40.0,100.0,200.0,26.67,0.0,26.67,11.0,0.0,100.0,15.0
warn_coupled,S1,40.0,100.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,40.0,100.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,11.0,150.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,11.0,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,11.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,11.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,30.0,150.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,30.0,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,30.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,30.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,45.0,50.0,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,50.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,50.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,45.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,45.0,78.5,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,78.5,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,45.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,45.0,100.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,45.0,100.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,50.0,11.0,150.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,50.0,11.0,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,50.0,11.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,50.0,11.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,50.0,30.0,150.0,6.67,0.0,6.67,14.0,0.0,100.0,15.0
warn_coupled,S1,50.0,30.0,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,50.0,30.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,50.0,30.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,50.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,50.0,50.0,200.0,6.67,0.0,6.67,14.0,0.0,100.0,15.0
warn_coupled,S1,50.0,50.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,50.0,50.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,50.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,50.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,50.0,78.5,300.0,6.67,0.0,6.67,14.0,0.0,100.0,15.0
warn_coupled,S1,50.0,78.5,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,50.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,50.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,50.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,50.0,100.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,60.0,11.0,150.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,60.0,11.0,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,60.0,11.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,60.0,11.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,60.0,30.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,60.0,30.0,200.0,6.67,0.0,6.67,14.0,0.0,100.0,15.0
warn_coupled,S1,60.0,30.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,60.0,30.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,60.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,60.0,50.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,60.0,50.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,60.0,50.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,60.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,60.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,60.0,78.5,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,60.0,78.5,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,60.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,60.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,60.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,60.0,100.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,70.0,11.0,150.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,70.0,11.0,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,70.0,11.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,70.0,11.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,70.0,30.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,70.0,30.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,70.0,30.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,70.0,30.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,70.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,70.0,50.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,70.0,50.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,70.0,50.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,70.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,70.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,70.0,78.5,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,70.0,78.5,500.0,6.67,0.0,6.67,14.0,0.0,100.0,15.0
warn_coupled,S1,70.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,70.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,70.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,70.0,100.0,500.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,11.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,11.0,200.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,80.0,11.0,300.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,80.0,11.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,80.0,30.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,30.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,30.0,300.0,6.67,0.0,6.67,14.0,0.0,100.0,15.0
warn_coupled,S1,80.0,30.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,80.0,50.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,50.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,50.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,50.0,500.0,0.0,0.0,13.33,13.0,0.0,100.0,15.0
warn_coupled,S1,80.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,78.5,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,78.5,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,78.5,500.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,100.0,200.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,100.0,300.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S1,80.0,100.0,500.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,40.0,11.0,150.0,0.0,0.0,11.67,13.25,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,11.0,200.0,0.0,0.0,12.0,13.2,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,11.0,300.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,11.0,500.0,0.0,0.0,12.33,13.15,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,30.0,150.0,0.0,0.0,12.67,13.1,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,30.0,200.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,30.0,300.0,0.0,0.0,11.67,13.25,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,30.0,500.0,0.0,0.0,12.0,13.2,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,50.0,150.0,2.0,3.06,13.0,13.05,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,50.0,200.0,0.0,0.0,12.33,13.15,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,50.0,300.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,50.0,500.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,78.5,150.0,91.67,5.53,91.67,1.25,0.0,5.0,15.0
warn_coupled,S2a_10,40.0,78.5,200.0,2.33,3.82,13.0,13.05,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,78.5,300.0,0.0,0.0,12.33,13.15,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,78.5,500.0,0.0,0.0,10.67,13.4,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,100.0,150.0,99.67,1.45,99.67,0.05,0.0,0.0,15.0
warn_coupled,S2a_10,40.0,100.0,200.0,43.0,7.14,43.0,8.55,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,100.0,300.0,0.0,0.0,12.33,13.15,0.0,100.0,15.0
warn_coupled,S2a_10,40.0,100.0,500.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,11.0,150.0,0.0,0.0,10.67,13.4,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,11.0,200.0,0.0,0.0,11.67,13.25,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,11.0,300.0,0.0,0.0,12.0,13.2,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,11.0,500.0,0.0,0.0,12.33,13.15,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,30.0,150.0,0.0,0.0,12.33,13.15,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,30.0,200.0,0.0,0.0,11.67,13.25,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,30.0,300.0,0.0,0.0,10.67,13.4,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,30.0,500.0,0.0,0.0,12.33,13.15,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,50.0,150.0,74.67,5.81,74.67,3.8,0.0,55.0,15.0
warn_coupled,S2a_10,45.0,50.0,200.0,0.67,2.0,12.67,13.1,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,50.0,300.0,0.0,0.0,11.67,13.25,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,50.0,500.0,0.0,0.0,11.0,13.35,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,45.0,78.5,200.0,82.33,7.68,82.33,2.65,0.0,15.0,15.0
warn_coupled,S2a_10,45.0,78.5,300.0,0.0,0.0,12.67,13.1,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,78.5,500.0,0.0,0.0,11.0,13.35,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,100.0,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
warn_coupled,S2a_10,45.0,100.0,200.0,99.0,2.38,99.0,0.15,0.0,0.0,15.0
warn_coupled,S2a_10,45.0,100.0,300.0,4.0,3.89,10.33,13.45,0.0,100.0,15.0
warn_coupled,S2a_10,45.0,100.0,500.0,0.0,0.0,12.0,13.2,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,11.0,150.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,11.0,200.0,0.0,0.0,11.33,13.3,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,11.0,300.0,0.0,0.0,12.0,13.2,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,11.0,500.0,0.0,0.0,11.67,13.25,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,30.0,150.0,16.67,4.47,16.67,12.5,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,30.0,200.0,0.0,0.0,13.0,13.05,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,30.0,300.0,0.0,0.0,11.0,13.35,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,30.0,500.0,0.0,0.0,12.0,13.2,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,50.0,150.0,98.33,3.57,98.33,0.25,0.0,0.0,15.0
warn_coupled,S2a_10,50.0,50.0,200.0,25.0,7.85,25.0,11.25,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,50.0,300.0,0.0,0.0,13.0,13.05,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,50.0,500.0,0.0,0.0,10.67,13.4,0.0,100.0,15.0
warn_coupled,S2a_10,50.0,78.5,150.0,100.0,0.0,100.0,0.0,0.0,0.0,15.0
