t_max,front,mode,tau_s,seed,med,v_true_bar,speed_err_nominal_pct,speed_err_realized_pct
120.0,curved_S2a10,uniform,10.0,8,1.709244389741819,1.5,13.949625982787936,13.949625982787936
120.0,curved_S2a10,uniform,10.0,9,1.7210418468226494,1.5,14.736123121509959,14.736123121509959
120.0,curved_S2a10,uniform,10.0,10,1.6590641676562619,1.5,10.604277843750792,10.604277843750792
120.0,curved_S2a10,uniform,10.0,11,1.7033864072122356,1.5,13.559093814149037,13.559093814149037
120.0,curved_S2a10,uniform,10.0,12,1.593860795854307,1.5,6.25738639028713,6.25738639028713
120.0,curved_S2a10,uniform,10.0,13,1.706265935885336,1.5,13.751062392355736,13.751062392355736
120.0,curved_S2a10,uniform,10.0,14,1.651229308271323,1.5,10.081953884754864,10.081953884754864
120.0,curved_S2a10,uniform,10.0,15,1.5018549978519398,1.5,0.12366652346265106,0.12366652346265106
120.0,curved_S2a10,uniform,10.0,16,1.6074943528202832,1.5,7.16629018801888,7.16629018801888
120.0,curved_S2a10,uniform,10.0,17,1.54042249570261,1.5,2.6948330468406683,2.6948330468406683
120.0,curved_S2a10,uniform,10.0,18,1.607699842703697,1.5,7.179989513579803,7.179989513579803
120.0,curved_S2a10,uniform,10.0,19,1.637560440173363,1.5,9.170696011557533,9.170696011557533
120.0,curved_S2a10,uniform,10.0,20,1.6347802875221806,1.5,8.98535250147871,8.98535250147871
120.0,curved_S2a10,uniform,10.0,21,1.6078130898586858,1.5,7.187539323912384,7.187539323912384
120.0,curved_S2a10,uniform,10.0,22,1.4867839876857796,1.5,-0.8810674876146951,-0.8810674876146951
120.0,curved_S2a10,uniform,10.0,23,1.6247697700748462,1.5,8.317984671656415,8.317984671656415
120.0,curved_S2a10,uniform,10.0,24,1.6314319638024988,1.5,8.762130920166584,8.762130920166584
120.0,curved_S2a10,uniform,10.0,25,1.642339917727031,1.5,9.489327848468736,9.489327848468736
120.0,curved_S2a10,uniform,10.0,26,1.6376014417305647,1.5,9.173429448704312,9.173429448704312
120.0,curved_S2a10,uniform,10.0,27,1.6510439674972721,1.5,10.069597833151473,10.069597833151473
120.0,curved_S2a10,uniform,10.0,28,1.5198691752918436,1.5,1.3246116861229082,1.3246116861229082
120.0,curved_S2a10,uniform,10.0,29,1.5605486292817408,1.5,4.036575285449384,4.036575285449384
120.0,curved_S2a10,uniform,10.0,30,1.6795717073885474,1.5,11.971447159236497,11.971447159236497
120.0,curved_S2a10,uniform,11.0,1,1.689075666035075,1.5,12.605044402338331,12.605044402338331
120.0,curved_S2a10,uniform,11.0,2,1.6188097705954412,1.5,7.920651373029412,7.920651373029412
120.0,curved_S2a10,uniform,11.0,3,1.6521817835690213,1.5,10.145452237934755,10.145452237934755
120.0,curved_S2a10,uniform,11.0,4,1.5954625747060842,1.5,6.364171647072281,6.364171647072281
120.0,curved_S2a10,uniform,11.0,5,1.5560090627487597,1.5,3.7339375165839814,3.7339375165839814
120.0,curved_S2a10,uniform,11.0,6,1.7426257801887124,1.5,16.175052012580828,16.175052012580828
120.0,curved_S2a10,uniform,11.0,7,1.7233825188820522,1.5,14.892167925470146,14.892167925470146
120.0,curved_S2a10,uniform,11.0,8,1.6946718543287678,1.5,12.97812362191785,12.97812362191785
120.0,curved_S2a10,uniform,11.0,9,1.70125657986379,1.5,13.417105324252665,13.417105324252665
120.0,curved_S2a10,uniform,11.0,10,1.663780661615406,1.5,10.918710774360402,10.918710774360402
120.0,curved_S2a10,uniform,11.0,11,1.7006164450688863,1.5,13.374429671259088,13.374429671259088
120.0,curved_S2a10,uniform,11.0,12,1.605320501322972,1.5,7.021366754864807,7.021366754864807
120.0,curved_S2a10,uniform,11.0,13,1.7129448631309647,1.5,14.196324208730982,14.196324208730982
120.0,curved_S2a10,uniform,11.0,14,1.6357092202259893,1.5,9.047281348399288,9.047281348399288
120.0,curved_S2a10,uniform,11.0,15,1.5094924778015661,1.5,0.6328318534377431,0.6328318534377431
120.0,curved_S2a10,uniform,11.0,16,1.5759612020247977,1.5,5.064080134986515,5.064080134986515
120.0,curved_S2a10,uniform,11.0,17,1.5485946642674306,1.5,3.2396442844953763,3.2396442844953763
120.0,curved_S2a10,uniform,11.0,18,1.5713376253237645,1.5,4.755841688250969,4.755841688250969
120.0,curved_S2a10,uniform,11.0,19,1.6176232704209343,1.5,7.841551361395623,7.841551361395623
120.0,curved_S2a10,uniform,11.0,20,1.6250200307523057,1.5,8.334668716820381,8.334668716820381
120.0,curved_S2a10,uniform,11.0,21,1.613322979418193,1.5,7.554865294546194,7.554865294546194
120.0,curved_S2a10,uniform,11.0,22,1.4982592847847358,1.5,-0.11604768101761327,-0.11604768101761327
120.0,curved_S2a10,uniform,11.0,23,1.594797396961055,1.5,6.319826464070329,6.319826464070329
120.0,curved_S2a10,uniform,11.0,24,1.6200007750085568,1.5,8.000051667237118,8.000051667237118
120.0,curved_S2a10,uniform,11.0,25,1.6228159135171452,1.5,8.187727567809677,8.187727567809677
120.0,curved_S2a10,uniform,11.0,26,1.6235665705518068,1.5,8.23777137012045,8.23777137012045
120.0,curved_S2a10,uniform,11.0,27,1.6083810981163904,1.5,7.225406541092694,7.225406541092694
120.0,curved_S2a10,uniform,11.0,28,1.4846210376062543,1.5,-1.0252641595830467,-1.0252641595830467
120.0,curved_S2a10,uniform,11.0,29,1.5433070730056053,1.5,2.8871382003736885,2.8871382003736885
120.0,curved_S2a10,uniform,11.0,30,1.6931219669797382,1.5,12.87479779864921,12.87479779864921
120.0,curved_S2a10,uniform,20.0,1,1.6577242376514179,1.5,10.51494917676119,10.51494917676119
120.0,curved_S2a10,uniform,20.0,2,1.6429048287687156,1.5,9.526988584581037,9.526988584581037
120.0,curved_S2a10,uniform,20.0,3,1.6166928483211838,1.5,7.7795232214122505,7.7795232214122505
120.0,curved_S2a10,uniform,20.0,4,1.573291938818879,1.5,4.886129254591939,4.886129254591939
120.0,curved_S2a10,uniform,20.0,5,1.571466967717551,1.5,4.7644645145034,4.7644645145034
120.0,curved_S2a10,uniform,20.0,6,1.613817659684182,1.5,7.587843978945467,7.587843978945467
120.0,curved_S2a10,uniform,20.0,7,1.6972318593054148,1.5,13.148790620360984,13.148790620360984
120.0,curved_S2a10,uniform,20.0,8,1.7068723898073979,1.5,13.791492653826523,13.791492653826523
120.0,curved_S2a10,uniform,20.0,9,1.7360169287196854,1.5,15.734461914645692,15.734461914645692
120.0,curved_S2a10,uniform,20.0,10,1.62616406088977,1.5,8.410937392651336,8.410937392651336
120.0,curved_S2a10,uniform,20.0,11,1.704490429270497,1.5,13.6326952846998,13.6326952846998
120.0,curved_S2a10,uniform,20.0,12,1.6343606647988078,1.5,8.957377653253856,8.957377653253856
120.0,curved_S2a10,uniform,20.0,13,1.6796459410779945,1.5,11.976396071866297,11.976396071866297
120.0,curved_S2a10,uniform,20.0,14,1.62307781940549,1.5,8.205187960366,8.205187960366
120.0,curved_S2a10,uniform,20.0,15,1.5455655172105935,1.5,3.0377011473729025,3.0377011473729025
120.0,curved_S2a10,uniform,20.0,16,1.5974970853193036,1.5,6.499805687953571,6.499805687953571
120.0,curved_S2a10,uniform,20.0,17,1.56615796063435,1.5,4.4105307089566725,4.4105307089566725
120.0,curved_S2a10,uniform,20.0,18,1.5192551398743463,1.5,1.28367599162309,1.28367599162309
120.0,curved_S2a10,uniform,20.0,19,1.58208517808341,1.5,5.472345205560666,5.472345205560666
120.0,curved_S2a10,uniform,20.0,20,1.5629664495659923,1.5,4.197763304399485,4.197763304399485
120.0,curved_S2a10,uniform,20.0,21,1.5857043022808717,1.5,5.713620152058111,5.713620152058111
120.0,curved_S2a10,uniform,20.0,22,1.5367398589418615,1.5,2.4493239294574325,2.4493239294574325
120.0,curved_S2a10,uniform,20.0,23,1.4946614484805125,1.5,-0.3559034346324985,-0.3559034346324985
120.0,curved_S2a10,uniform,20.0,24,1.6214002782842314,1.5,8.093351885615425,8.093351885615425
120.0,curved_S2a10,uniform,20.0,25,1.5672849327974316,1.5,4.485662186495443,4.485662186495443
120.0,curved_S2a10,uniform,20.0,26,1.6204964242072075,1.5,8.033094947147168,8.033094947147168
120.0,curved_S2a10,uniform,20.0,27,1.6571833631867077,1.5,10.478890879113845,10.478890879113845
120.0,curved_S2a10,uniform,20.0,28,1.6296676869501379,1.5,8.644512463342524,8.644512463342524
120.0,curved_S2a10,uniform,20.0,29,1.553987012141625,1.5,3.599134142775003,3.599134142775003
120.0,curved_S2a10,uniform,20.0,30,1.558082768782403,1.5,3.8721845854935357,3.8721845854935357
120.0,curved_S2a10,uniform,30.0,1,1.661544288161736,1.5,10.769619210782395,10.769619210782395
120.0,curved_S2a10,uniform,30.0,2,1.6497202801306434,1.5,9.98135200870956,9.98135200870956
120.0,curved_S2a10,uniform,30.0,3,1.6383661039918829,1.5,9.22440693279219,9.22440693279219
120.0,curved_S2a10,uniform,30.0,4,1.576656112351859,1.5,5.110407490123933,5.110407490123933
120.0,curved_S2a10,uniform,30.0,5,1.5854961235142817,1.5,5.69974156761878,5.69974156761878
120.0,curved_S2a10,uniform,30.0,6,1.6323687048904376,1.5,8.824580326029174,8.824580326029174
120.0,curved_S2a10,uniform,30.0,7,1.719766768173174,1.5,14.651117878211606,14.651117878211606
120.0,curved_S2a10,uniform,30.0,8,1.6439775309262483,1.5,9.598502061749887,9.598502061749887
120.0,curved_S2a10,uniform,30.0,9,1.7472006548229708,1.5,16.48004365486472,16.48004365486472
120.0,curved_S2a10,uniform,30.0,10,1.6321229282941283,1.5,8.808195219608555,8.808195219608555
120.0,curved_S2a10,uniform,30.0,11,1.7047226033378482,1.5,13.648173555856546,13.648173555856546
120.0,curved_S2a10,uniform,30.0,12,1.6214837599076388,1.5,8.09891732717592,8.09891732717592
120.0,curved_S2a10,uniform,30.0,13,1.7123187258766563,1.5,14.154581725110424,14.154581725110424
120.0,curved_S2a10,uniform,30.0,14,1.6357495757167608,1.5,9.049971714450722,9.049971714450722
120.0,curved_S2a10,uniform,30.0,15,1.5479709241160127,1.5,3.198061607734178,3.198061607734178
120.0,curved_S2a10,uniform,30.0,16,1.5943580470834358,1.5,6.290536472229051,6.290536472229051
120.0,curved_S2a10,uniform,30.0,17,1.580484820293709,1.5,5.3656546862472645,5.3656546862472645
120.0,curved_S2a10,uniform,30.0,18,1.53637203881799,1.5,2.424802587866,2.424802587866
120.0,curved_S2a10,uniform,30.0,19,1.6000530230800603,1.5,6.670201538670684,6.670201538670684
120.0,curved_S2a10,uniform,30.0,20,1.5982506952229707,1.5,6.550046348198046,6.550046348198046
120.0,curved_S2a10,uniform,30.0,21,1.6015690249603396,1.5,6.771268330689306,6.771268330689306
120.0,curved_S2a10,uniform,30.0,22,1.529830922868175,1.5,1.9887281912116677,1.9887281912116677
120.0,curved_S2a10,uniform,30.0,23,1.5129918600920673,1.5,0.8661240061378214,0.8661240061378214
120.0,curved_S2a10,uniform,30.0,24,1.62777144725519,1.5,8.518096483679338,8.518096483679338
120.0,curved_S2a10,uniform,30.0,25,1.5597103307315847,1.5,3.980688715438981,3.980688715438981
120.0,curved_S2a10,uniform,30.0,26,1.6368894734893085,1.5,9.125964899287231,9.125964899287231
120.0,curved_S2a10,uniform,30.0,27,1.6598902600939867,1.5,10.659350672932444,10.659350672932444
120.0,curved_S2a10,uniform,30.0,28,1.5804522705921817,1.5,5.363484706145449,5.363484706145449
120.0,curved_S2a10,uniform,30.0,29,1.5582071485515967,1.5,3.8804765701064468,3.8804765701064468
120.0,curved_S2a10,uniform,30.0,30,1.614522363486165,1.5,7.634824232410997,7.634824232410997
120.0,curved_S2a10,uniform,50.0,1,1.652027839781141,1.5,10.135189318742732,10.135189318742732
120.0,curved_S2a10,uniform,50.0,2,1.6423123531499972,1.5,9.487490209999816,9.487490209999816
120.0,curved_S2a10,uniform,50.0,3,1.6625206658953138,1.5,10.834711059687585,10.834711059687585
120.0,curved_S2a10,uniform,50.0,4,1.5740713750513988,1.5,4.938091670093256,4.938091670093256
120.0,curved_S2a10,uniform,50.0,5,1.5854961235142817,1.5,5.69974156761878,5.69974156761878
120.0,curved_S2a10,uniform,50.0,6,1.6424861821298402,1.5,9.499078808656014,9.499078808656014
120.0,curved_S2a10,uniform,50.0,7,1.724394023691063,1.5,14.959601579404206,14.959601579404206
120.0,curved_S2a10,uniform,50.0,8,1.6466915756551253,1.5,9.779438377008349,9.779438377008349
120.0,curved_S2a10,uniform,50.0,9,1.7376527625625748,1.5,15.843517504171656,15.843517504171656
120.0,curved_S2a10,uniform,50.0,10,1.6525576171844636,1.5,10.170507812297574,10.170507812297574
120.0,curved_S2a10,uniform,50.0,11,1.7209417725036893,1.5,14.729451500245952,14.729451500245952
120.0,curved_S2a10,uniform,50.0,12,1.623155511027264,1.5,8.210367401817598,8.210367401817598
120.0,curved_S2a10,uniform,50.0,13,1.7201427670711904,1.5,14.676184471412693,14.676184471412693
120.0,curved_S2a10,uniform,50.0,14,1.6429899613513967,1.5,9.532664090093117,9.532664090093117
120.0,curved_S2a10,uniform,50.0,15,1.5505269517101017,1.5,3.3684634473401123,3.3684634473401123
120.0,curved_S2a10,uniform,50.0,16,1.5931324696929148,1.5,6.208831312860985,6.208831312860985
120.0,curved_S2a10,uniform,50.0,17,1.59554154934486,1.5,6.369436622990661,6.369436622990661
120.0,curved_S2a10,uniform,50.0,18,1.55323701836621,1.5,3.549134557747339,3.549134557747339
120.0,curved_S2a10,uniform,50.0,19,1.6093086704691035,1.5,7.287244697940236,7.287244697940236
120.0,curved_S2a10,uniform,50.0,20,1.5982506952229705,1.5,6.550046348198031,6.550046348198031
120.0,curved_S2a10,uniform,50.0,21,1.6015690249603372,1.5,6.771268330689144,6.771268330689144
120.0,curved_S2a10,uniform,50.0,22,1.5368457191489977,1.5,2.4563812765998465,2.4563812765998465
120.0,curved_S2a10,uniform,50.0,23,1.512991860092068,1.5,0.8661240061378658,0.8661240061378658
120.0,curved_S2a10,uniform,50.0,24,1.6426800742355894,1.5,9.512004949039293,9.512004949039293
120.0,curved_S2a10,uniform,50.0,25,1.5870170465817575,1.5,5.80113643878383,5.80113643878383
120.0,curved_S2a10,uniform,50.0,26,1.610988648585453,1.5,7.399243239030199,7.399243239030199
120.0,curved_S2a10,uniform,50.0,27,1.6567998511175563,1.5,10.45332340783709,10.45332340783709
120.0,curved_S2a10,uniform,50.0,28,1.5643632789896293,1.5,4.290885265975289,4.290885265975289
120.0,curved_S2a10,uniform,50.0,29,1.5582071485515967,1.5,3.8804765701064468,3.8804765701064468
120.0,curved_S2a10,uniform,50.0,30,1.6272555692905761,1.5,8.483704619371741,8.483704619371741
120.0,curved_S2a10,uniform,78.5,1,1.6551487970940957,1.5,10.343253139606379,10.343253139606379
120.0,curved_S2a10,uniform,78.5,2,1.637804455201049,1.5,9.186963680069926,9.186963680069926
120.0,curved_S2a10,uniform,78.5,3,1.6625206658953144,1.5,10.83471105968763,10.83471105968763
120.0,curved_S2a10,uniform,78.5,4,1.5883335100256384,1.5,5.888900668375893,5.888900668375893
120.0,curved_S2a10,uniform,78.5,5,1.6024324156332301,1.5,6.828827708882009,6.828827708882009
120.0,curved_S2a10,uniform,78.5,6,1.6404470344110675,1.5,9.363135627404501,9.363135627404501
120.0,curved_S2a10,uniform,78.5,7,1.71273704510559,1.5,14.182469673706008,14.182469673706008
120.0,curved_S2a10,uniform,78.5,8,1.6630232985072555,1.5,10.8682199004837,10.8682199004837
120.0,curved_S2a10,uniform,78.5,9,1.7376527625625728,1.5,15.843517504171523,15.843517504171523
120.0,curved_S2a10,uniform,78.5,10,1.6623112425120912,1.5,10.820749500806077,10.820749500806077
120.0,curved_S2a10,uniform,78.5,11,1.729241271566799,1.5,15.282751437786604,15.282751437786604
120.0,curved_S2a10,uniform,78.5,12,1.6153849881658107,1.5,7.692332544387377,7.692332544387377
120.0,curved_S2a10,uniform,78.5,13,1.7341040462427733,1.5,15.606936416184883,15.606936416184883
120.0,curved_S2a10,uniform,78.5,14,1.654002954452018,1.5,10.266863630134537,10.266863630134537
120.0,curved_S2a10,uniform,78.5,15,1.5567987146964395,1.5,3.7865809797626326,3.7865809797626326
120.0,curved_S2a10,uniform,78.5,16,1.5931324696929159,1.5,6.20883131286106,6.20883131286106
120.0,curved_S2a10,uniform,78.5,17,1.5955415493448617,1.5,6.36943662299078,6.36943662299078
120.0,curved_S2a10,uniform,78.5,18,1.5970968027080885,1.5,6.473120180539234,6.473120180539234
120.0,curved_S2a10,uniform,78.5,19,1.6174911278507365,1.5,7.832741856715764,7.832741856715764
120.0,curved_S2a10,uniform,78.5,20,1.5982506952229685,1.5,6.550046348197898,6.550046348197898
120.0,curved_S2a10,uniform,78.5,21,1.6186165510583193,1.5,7.907770070554617,7.907770070554617
120.0,curved_S2a10,uniform,78.5,22,1.5368457191490001,1.5,2.45638127660001,2.45638127660001
120.0,curved_S2a10,uniform,78.5,23,1.5282272454048438,1.5,1.8818163603229188,1.8818163603229188
120.0,curved_S2a10,uniform,78.5,24,1.6401839395204307,1.5,9.345595968028714,9.345595968028714
120.0,curved_S2a10,uniform,78.5,25,1.5870170465817577,1.5,5.801136438783846,5.801136438783846
120.0,curved_S2a10,uniform,78.5,26,1.6296167139562079,1.5,8.641114263747191,8.641114263747191
120.0,curved_S2a10,uniform,78.5,27,1.6611737670973779,1.5,10.744917806491856,10.744917806491856
120.0,curved_S2a10,uniform,78.5,28,1.5685998379377373,1.5,4.5733225291824855,4.5733225291824855
120.0,curved_S2a10,uniform,78.5,29,1.5582071485515945,1.5,3.8804765701062984,3.8804765701062984
120.0,curved_S2a10,uniform,78.5,30,1.6401171443385878,1.5,9.341142955905852,9.341142955905852
120.0,curved_S2a10,uniform,100.0,1,1.6513635819628072,1.5,10.090905464187145,10.090905464187145
120.0,curved_S2a10,uniform,100.0,2,1.637253136471439,1.5,9.15020909809594,9.15020909809594
120.0,curved_S2a10,uniform,100.0,3,1.662520665895315,1.5,10.834711059687674,10.834711059687674
120.0,curved_S2a10,uniform,100.0,4,1.5740713750513997,1.5,4.938091670093314,4.938091670093314
120.0,curved_S2a10,uniform,100.0,5,1.6024324156332295,1.5,6.828827708881964,6.828827708881964
120.0,curved_S2a10,uniform,100.0,6,1.6511809795867871,1.5,10.078731972452475,10.078731972452475
120.0,curved_S2a10,uniform,100.0,7,1.6960118531290573,1.5,13.067456875270489,13.067456875270489
120.0,curved_S2a10,uniform,100.0,8,1.662770903614244,1.5,10.85139357428293,10.85139357428293
120.0,curved_S2a10,uniform,100.0,9,1.7376527625625793,1.5,15.843517504171952,15.843517504171952
120.0,curved_S2a10,uniform,100.0,10,1.6643464179938514,1.5,10.956427866256762,10.956427866256762
120.0,curved_S2a10,uniform,100.0,11,1.7209417725036926,1.5,14.729451500246174,14.729451500246174
120.0,curved_S2a10,uniform,100.0,12,1.6219603848833497,1.5,8.130692325556648,8.130692325556648
120.0,curved_S2a10,uniform,100.0,13,1.6904883693606405,1.5,12.699224624042701,12.699224624042701
120.0,curved_S2a10,uniform,100.0,14,1.6605587131391633,1.5,10.70391420927755,10.70391420927755
120.0,curved_S2a10,uniform,100.0,15,1.5630937356021355,1.5,4.206249040142366,4.206249040142366
120.0,curved_S2a10,uniform,100.0,16,1.5931324696929121,1.5,6.2088313128608075,6.2088313128608075
120.0,curved_S2a10,uniform,100.0,17,1.5947703564901916,1.5,6.318023766012774,6.318023766012774
120.0,curved_S2a10,uniform,100.0,18,1.5934393014576769,1.5,6.229286763845124,6.229286763845124
120.0,curved_S2a10,uniform,100.0,19,1.6174911278507358,1.5,7.832741856715719,7.832741856715719
120.0,curved_S2a10,uniform,100.0,20,1.5982506952229707,1.5,6.550046348198046,6.550046348198046
120.0,curved_S2a10,uniform,100.0,21,1.618616551058318,1.5,7.907770070554528,7.907770070554528
120.0,curved_S2a10,uniform,100.0,22,1.5368457191489993,1.5,2.4563812765999504,2.4563812765999504
120.0,curved_S2a10,uniform,100.0,23,1.5445952293003868,1.5,2.9730152866924557,2.9730152866924557
120.0,curved_S2a10,uniform,100.0,24,1.6424536888379129,1.5,9.49691258919419,9.49691258919419
120.0,curved_S2a10,uniform,100.0,25,1.587017046581758,1.5,5.80113643878386,5.80113643878386
120.0,curved_S2a10,uniform,100.0,26,1.610988648585454,1.5,7.399243239030273,7.399243239030273
120.0,curved_S2a10,uniform,100.0,27,1.6611737670973805,1.5,10.744917806492033,10.744917806492033
120.0,curved_S2a10,uniform,100.0,28,1.5791282251064298,1.5,5.275215007095321,5.275215007095321
120.0,curved_S2a10,uniform,100.0,29,1.5582071485515947,1.5,3.8804765701063135,3.8804765701063135
120.0,curved_S2a10,uniform,100.0,30,1.640117144338588,1.5,9.341142955905868,9.341142955905868
120.0,curved_S2a10,jitter,11.0,1,2.2577630448856345,1.5,50.51753632570897,50.51753632570897
120.0,curved_S2a10,jitter,11.0,2,1.802739358983874,1.5,20.18262393225827,20.18262393225827
120.0,curved_S2a10,jitter,11.0,3,1.8252518102232176,1.5,21.683454014881175,21.683454014881175
120.0,curved_S2a10,jitter,11.0,4,1.5688694383822326,1.5,4.591295892148839,4.591295892148839
120.0,curved_S2a10,jitter,11.0,5,1.4478695343002799,1.5,-3.475364379981342,-3.475364379981342
120.0,curved_S2a10,jitter,11.0,6,1.9846670336046854,1.5,32.31113557364569,32.31113557364569
120.0,curved_S2a10,jitter,11.0,7,1.6692962206712465,1.5,11.286414711416432,11.286414711416432
120.0,curved_S2a10,jitter,11.0,8,1.520536588374665,1.5,1.36910589164434,1.36910589164434
120.0,curved_S2a10,jitter,11.0,9,1.7482090031876647,1.5,16.54726687917765,16.54726687917765
120.0,curved_S2a10,jitter,11.0,10,1.6361457798025851,1.5,9.076385320172342,9.076385320172342
120.0,curved_S2a10,jitter,11.0,11,1.827975664047901,1.5,21.865044269860068,21.865044269860068
120.0,curved_S2a10,jitter,11.0,12,1.591913036871568,1.5,6.127535791437863,6.127535791437863
120.0,curved_S2a10,jitter,11.0,13,1.847450288400756,1.5,23.1633525600504,23.1633525600504
120.0,curved_S2a10,jitter,11.0,14,1.6789776661022044,1.5,11.93184440681363,11.93184440681363
120.0,curved_S2a10,jitter,11.0,15,1.6973905861781922,1.5,13.159372411879477,13.159372411879477
120.0,curved_S2a10,jitter,11.0,16,1.6882717160470202,1.5,12.551447736468013,12.551447736468013
120.0,curved_S2a10,jitter,11.0,17,1.6276907041662707,1.5,8.512713611084715,8.512713611084715
120.0,curved_S2a10,jitter,11.0,18,1.64355300760069,1.5,9.570200506712661,9.570200506712661
120.0,curved_S2a10,jitter,11.0,19,1.6607731391962073,1.5,10.718209279747153,10.718209279747153
120.0,curved_S2a10,jitter,11.0,20,1.7447995235832525,1.5,16.3199682388835,16.3199682388835
120.0,curved_S2a10,jitter,11.0,21,1.6199473972741911,1.5,7.996493151612742,7.996493151612742
120.0,curved_S2a10,jitter,11.0,22,1.5021044203152762,1.5,0.14029468768508302,0.14029468768508302
120.0,curved_S2a10,jitter,11.0,23,1.6774179584455668,1.5,11.827863896371122,11.827863896371122
120.0,curved_S2a10,jitter,11.0,24,1.6458195785425778,1.5,9.721305236171851,9.721305236171851
120.0,curved_S2a10,jitter,11.0,25,1.7247247968687955,1.5,14.98165312458637,14.98165312458637
120.0,curved_S2a10,jitter,11.0,26,1.5968612023865099,1.5,6.45741349243399,6.45741349243399
120.0,curved_S2a10,jitter,11.0,27,1.502876039836417,1.5,0.19173598909446216,0.19173598909446216
120.0,curved_S2a10,jitter,11.0,28,1.3448630726946558,1.5,-10.34246182035628,-10.34246182035628
120.0,curved_S2a10,jitter,11.0,29,1.6357881114230435,1.5,9.052540761536232,9.052540761536232
120.0,curved_S2a10,jitter,11.0,30,1.784884933030069,1.5,18.992328868671258,18.992328868671258
120.0,curved_S2a10,jitter,30.0,1,2.6759691071835743,1.5,78.39794047890494,78.39794047890494
120.0,curved_S2a10,jitter,30.0,2,2.032071437850954,1.5,35.47142919006359,35.47142919006359
120.0,curved_S2a10,jitter,30.0,3,1.9641568763896096,1.5,30.943791759307302,30.943791759307302
120.0,curved_S2a10,jitter,30.0,4,1.4592321716377494,1.5,-2.717855224150038,-2.717855224150038
120.0,curved_S2a10,jitter,30.0,5,1.5581115942988557,1.5,3.8741062865903806,3.8741062865903806
120.0,curved_S2a10,jitter,30.0,6,2.6235623239827763,1.5,74.90415493218508,74.90415493218508
120.0,curved_S2a10,jitter,30.0,7,1.4931918980781715,1.5,-0.4538734614552305,-0.4538734614552305
120.0,curved_S2a10,jitter,30.0,8,1.3438869548337178,1.5,-10.407536344418816,-10.407536344418816
120.0,curved_S2a10,jitter,30.0,9,2.2361099619993436,1.5,49.07399746662291,49.07399746662291
120.0,curved_S2a10,jitter,30.0,10,1.6966327907602254,1.5,13.108852717348363,13.108852717348363
120.0,curved_S2a10,jitter,30.0,11,2.2761854362942513,1.5,51.745695752950084,51.745695752950084
120.0,curved_S2a10,jitter,30.0,12,1.8479610415327086,1.5,23.19740276884724,23.19740276884724
120.0,curved_S2a10,jitter,30.0,13,1.9650279579254648,1.5,31.001863861697654,31.001863861697654
120.0,curved_S2a10,jitter,30.0,14,1.7887489130100154,1.5,19.249927534001024,19.249927534001024
120.0,curved_S2a10,jitter,30.0,15,1.7901106234443422,1.5,19.340708229622816,19.340708229622816
120.0,curved_S2a10,jitter,30.0,16,2.251315997416404,1.5,50.08773316109361,50.08773316109361
120.0,curved_S2a10,jitter,30.0,17,1.6640280789332815,1.5,10.935205262218767,10.935205262218767
120.0,curved_S2a10,jitter,30.0,18,3.0199141331387898,1.5,101.32760887591931,101.32760887591931
120.0,curved_S2a10,jitter,30.0,19,2.470952536669548,1.5,64.7301691113032,64.7301691113032
120.0,curved_S2a10,jitter,30.0,20,1.894904818952784,1.5,26.326987930185595,26.326987930185595
120.0,curved_S2a10,jitter,30.0,21,2.135796710533012,1.5,42.38644736886747,42.38644736886747
120.0,curved_S2a10,jitter,30.0,22,1.7166907660746034,1.5,14.446051071640223,14.446051071640223
120.0,curved_S2a10,jitter,30.0,23,2.202200484932261,1.5,46.81336566215073,46.81336566215073
120.0,curved_S2a10,jitter,30.0,24,1.8225972157988732,1.5,21.506481053258216,21.506481053258216
120.0,curved_S2a10,jitter,30.0,25,1.9175584227459193,1.5,27.837228183061285,27.837228183061285
120.0,curved_S2a10,jitter,30.0,26,1.8465892117615503,1.5,23.105947450770024,23.105947450770024
120.0,curved_S2a10,jitter,30.0,27,1.544618436410238,1.5,2.9745624273491993,2.9745624273491993
120.0,curved_S2a10,jitter,30.0,28,1.4157433917906959,1.5,-5.617107213953609,-5.617107213953609
120.0,curved_S2a10,jitter,30.0,29,1.8679356335414083,1.5,24.52904223609389,24.52904223609389
120.0,curved_S2a10,jitter,30.0,30,2.6687431636348236,1.5,77.91621090898823,77.91621090898823
120.0,curved_S2a10,jitter,78.5,1,1.8058674014923386,1.5,20.391160099489237,20.391160099489237
120.0,curved_S2a10,jitter,78.5,2,2.965909994776409,1.5,97.72733298509394,97.72733298509394
120.0,curved_S2a10,jitter,78.5,3,2.123893805309735,1.5,41.59292035398234,41.59292035398234
120.0,curved_S2a10,jitter,78.5,4,1.9010594248311823,1.5,26.737294988745486,26.737294988745486
120.0,curved_S2a10,jitter,78.5,5,1.5128523790391541,1.5,0.8568252692769432,0.8568252692769432
120.0,curved_S2a10,jitter,78.5,6,3.8261688707447368,1.5,155.07792471631578,155.07792471631578
120.0,curved_S2a10,jitter,78.5,7,1.9506857866021772,1.5,30.045719106811813,30.045719106811813
120.0,curved_S2a10,jitter,78.5,8,1.7846207312110012,1.5,18.974715414066743,18.974715414066743
120.0,curved_S2a10,jitter,78.5,9,1.993627805755075,1.5,32.908520383671664,32.908520383671664
120.0,curved_S2a10,jitter,78.5,10,4.163546010900243,1.5,177.56973406001617,177.56973406001617
