dir_index,origin_deg,origin_x,origin_y,truth_center_deg,rep,sigma_s,dir_global_deg,err_deg,n_local,fake
1,30.0,0.7355,0.5512,210.0,10,12.13,210.10702566060783,0.1070256606078317,16,1
1,30.0,0.7355,0.5512,210.0,11,12.13,209.53873567286885,0.4612643271311754,16,1
1,30.0,0.7355,0.5512,210.0,12,12.13,210.23292779888573,0.23292779888572568,16,1
1,30.0,0.7355,0.5512,210.0,13,12.13,208.95472660342273,1.0452733965772723,16,1
1,30.0,0.7355,0.5512,210.0,14,12.13,208.94765255368443,1.0523474463155935,16,1
1,30.0,0.7355,0.5512,210.0,15,12.13,209.6491042844268,0.35089571557318777,16,1
1,30.0,0.7355,0.5512,210.0,16,12.13,209.8534000099251,0.14659999007488977,16,1
1,30.0,0.7355,0.5512,210.0,17,12.13,209.19644796244424,0.8035520375557326,16,1
1,30.0,0.7355,0.5512,210.0,18,12.13,208.73750462657992,1.2624953734200517,16,1
1,30.0,0.7355,0.5512,210.0,19,12.13,209.58889917176214,0.4111008282378634,16,1
1,30.0,0.7355,0.5512,210.0,20,12.13,209.8392865251818,0.16071347481818066,16,1
1,30.0,0.7355,0.5512,210.0,21,12.13,208.60779035246645,1.392209647533548,16,1
1,30.0,0.7355,0.5512,210.0,22,12.13,210.14068797413177,0.14068797413176526,16,1
1,30.0,0.7355,0.5512,210.0,23,12.13,209.05046123137092,0.9495387686290542,16,1
1,30.0,0.7355,0.5512,210.0,24,12.13,209.88855294094435,0.11144705905564933,16,1
1,30.0,0.7355,0.5512,210.0,25,12.13,209.12055500056874,0.8794449994312572,16,1
1,30.0,0.7355,0.5512,210.0,26,12.13,209.92401030768985,0.07598969231014507,16,1
1,30.0,0.7355,0.5512,210.0,27,12.13,209.16482256866632,0.8351774313337046,16,1
1,30.0,0.7355,0.5512,210.0,28,12.13,209.48115334766376,0.5188466523362649,16,1
1,30.0,0.7355,0.5512,210.0,29,12.13,210.11500335934363,0.11500335934363193,16,1
1,30.0,0.7355,0.5512,210.0,30,12.13,209.01833140922932,0.9816685907707097,16,1
1,30.0,0.7355,0.5512,210.0,31,12.13,209.1616901908054,0.838309809194584,16,1
1,30.0,0.7355,0.5512,210.0,32,12.13,208.80427728329914,1.1957227167008568,16,1
1,30.0,0.7355,0.5512,210.0,33,12.13,208.75995245159976,1.2400475484002413,16,1
1,30.0,0.7355,0.5512,210.0,34,12.13,208.85537605983353,1.1446239401664684,16,1
1,30.0,0.7355,0.5512,210.0,35,12.13,208.62055824514857,1.3794417548514275,16,1
1,30.0,0.7355,0.5512,210.0,36,12.13,209.00893146401333,0.991068535986642,16,1
1,30.0,0.7355,0.5512,210.0,37,12.13,209.34236469459768,0.657635305402323,16,1
1,30.0,0.7355,0.5512,210.0,38,12.13,209.38597248451524,0.6140275154847359,16,1
1,30.0,0.7355,0.5512,210.0,39,12.13,209.90818742215197,0.09181257784803165,16,1
1,30.0,0.7355,0.5512,210.0,40,12.13,208.9423306425657,1.0576693574342926,16,1
1,30.0,0.7355,0.5512,210.0,41,12.13,208.68258874662428,1.3174112533757238,16,1
1,30.0,0.7355,0.5512,210.0,42,12.13,210.17497730210778,0.17497730210777718,16,1
1,30.0,0.7355,0.5512,210.0,43,12.13,209.88294154065466,0.11705845934534409,16,1
1,30.0,0.7355,0.5512,210.0,44,12.13,209.54635268722407,0.4536473127759564,16,1
1,30.0,0.7355,0.5512,210.0,45,12.13,209.16770681512753,0.8322931848724693,16,1
1,30.0,0.7355,0.5512,210.0,46,12.13,210.1444509630297,0.14445096302969773,16,1
1,30.0,0.7355,0.5512,210.0,47,12.13,208.8588961821458,1.141103817854173,16,1
1,30.0,0.7355,0.5512,210.0,48,12.13,209.12991519788022,0.8700848021197771,16,1
1,30.0,0.7355,0.5512,210.0,49,12.13,209.8796140640196,0.12038593598038005,16,1
1,30.0,0.7355,0.5512,210.0,50,12.13,209.64288306712186,0.3571169328781707,16,1
1,30.0,0.7355,0.5512,210.0,51,12.13,209.19897200882414,0.8010279911758289,16,1
1,30.0,0.7355,0.5512,210.0,52,12.13,210.06364062388974,0.06364062388973935,16,1
1,30.0,0.7355,0.5512,210.0,53,12.13,209.21193495270256,0.7880650472974366,16,1
1,30.0,0.7355,0.5512,210.0,54,12.13,209.50231490672874,0.49768509327122956,16,1
1,30.0,0.7355,0.5512,210.0,55,12.13,210.21626306477776,0.21626306477776325,16,1
1,30.0,0.7355,0.5512,210.0,56,12.13,209.5506490612061,0.44935093879394117,16,1
1,30.0,0.7355,0.5512,210.0,57,12.13,209.80835427408044,0.19164572591955675,16,1
1,30.0,0.7355,0.5512,210.0,58,12.13,210.0826714304558,0.08267143045580383,16,1
1,30.0,0.7355,0.5512,210.0,59,12.13,209.28116416563438,0.7188358343656205,16,1
1,30.0,0.7355,0.5512,210.0,60,12.13,209.06883639523033,0.9311636047696652,16,1
1,30.0,0.7355,0.5512,210.0,61,12.13,209.7217763143224,0.2782236856776308,16,1
1,30.0,0.7355,0.5512,210.0,62,12.13,208.77019810492575,1.2298018950742744,16,1
1,30.0,0.7355,0.5512,210.0,63,12.13,209.5195164375835,0.48048356241650936,16,1
1,30.0,0.7355,0.5512,210.0,64,12.13,210.22723081328712,0.2272308132871217,16,1
1,30.0,0.7355,0.5512,210.0,65,12.13,210.2232829241966,0.2232829241966101,16,1
1,30.0,0.7355,0.5512,210.0,66,12.13,209.46531765190016,0.5346823480998637,16,1
1,30.0,0.7355,0.5512,210.0,67,12.13,210.37789936165788,0.3778993616578816,16,1
1,30.0,0.7355,0.5512,210.0,68,12.13,209.62418015327074,0.3758198467292573,16,1
1,30.0,0.7355,0.5512,210.0,69,12.13,209.57678207705925,0.42321792294075067,16,1
1,30.0,0.7355,0.5512,210.0,70,12.13,210.73653987878467,0.7365398787846686,16,1
