t_s,t_hms,event,label,node_id,detail
1213.93,0:20:13,REJOIN,n08,7,이탈 지속 16.7s
1214.7,0:20:14,REJOIN,n06,5,이탈 지속 15.9s
1215.45,0:20:15,REJOIN,n16,15,이탈 지속 15.9s
1217.73,0:20:17,REJOIN,n04,3,이탈 지속 19.7s
1212.4,0:20:12,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1217.73,0:20:17,DROP,n04,3,마지막 HB 이후 10.1s 침묵
1219.27,0:20:19,DROP,n14,13,마지막 HB 이후 10.1s 침묵
1220.79,0:20:20,DROP,n10,9,마지막 HB 이후 10.1s 침묵
1220.03,0:20:20,DROP,n11,10,마지막 HB 이후 10.9s 침묵
1222.31,0:20:22,DROP,n06,5,마지막 HB 이후 10.1s 침묵
1221.55,0:20:21,DROP,n08,7,마지막 HB 이후 10.9s 침묵
1223.07,0:20:23,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1223.85,0:20:23,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1224.6,0:20:24,DROP,n07,6,마지막 HB 이후 10.8s 침묵
1225.37,0:20:25,DROP,n15,14,마지막 HB 이후 10.1s 침묵
1247.22,0:20:47,REJOIN,n14,13,이탈 지속 28.0s
1248.0,0:20:47,REJOIN,n11,10,이탈 지속 28.0s
1248.75,0:20:48,REJOIN,n16,15,이탈 지속 25.7s
1249.51,0:20:49,REJOIN,n10,9,이탈 지속 28.7s
1250.29,0:20:50,REJOIN,n08,7,이탈 지속 28.7s
1251.05,0:20:51,REJOIN,n06,5,이탈 지속 28.7s
1251.8,0:20:51,REJOIN,n04,3,이탈 지속 34.1s
1252.57,0:20:52,REJOIN,n03,2,이탈 지속 40.2s
1253.32,0:20:53,REJOIN,n12,11,이탈 지속 29.5s
1254.08,0:20:54,REJOIN,n07,6,이탈 지속 29.5s
1254.84,0:20:54,REJOIN,n15,14,이탈 지속 29.5s
1251.8,0:20:51,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1257.14,0:20:57,DROP,n10,9,마지막 HB 이후 10.1s 침묵
1257.9,0:20:57,DROP,n08,7,마지막 HB 이후 10.9s 침묵
1258.66,0:20:58,DROP,n16,15,마지막 HB 이후 10.1s 침묵
1269.29,0:21:09,REJOIN,n10,9,이탈 지속 12.2s
1259.42,0:20:59,DROP,n06,5,마지막 HB 이후 10.6s 침묵
1260.18,0:21:00,DROP,n03,2,마지막 HB 이후 10.6s 침묵
1270.81,0:21:10,REJOIN,n04,3,이탈 지속 19.0s
1260.95,0:21:00,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1271.59,0:21:11,REJOIN,n06,5,이탈 지속 12.2s
1261.71,0:21:01,DROP,n07,6,마지막 HB 이후 10.6s 침묵
1272.35,0:21:12,REJOIN,n08,7,이탈 지속 14.5s
1262.47,0:21:02,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1273.1,0:21:13,REJOIN,n16,15,이탈 지속 14.4s
1273.87,0:21:13,REJOIN,n15,14,이탈 지속 11.4s
1263.98,0:21:03,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1274.62,0:21:14,REJOIN,n07,6,이탈 지속 12.9s
1275.38,0:21:15,REJOIN,n14,13,이탈 지속 11.4s
1276.14,0:21:16,REJOIN,n12,11,이탈 지속 15.2s
1278.44,0:21:18,REJOIN,n03,2,이탈 지속 18.3s
1270.81,0:21:10,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1286.05,0:21:26,REJOIN,n04,3,이탈 지속 15.2s
1278.44,0:21:18,DROP,n03,2,마지막 HB 이후 10.1s 침묵
1279.19,0:21:19,DROP,n06,5,마지막 HB 이후 10.9s 침묵
1279.96,0:21:19,DROP,n08,7,마지막 HB 이후 10.1s 침묵
1280.72,0:21:20,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1291.34,0:21:31,REJOIN,n03,2,이탈 지속 12.9s
1281.48,0:21:21,DROP,n07,6,마지막 HB 이후 10.6s 침묵
1292.1,0:21:32,REJOIN,n08,7,이탈 지속 12.1s
1282.25,0:21:22,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1292.88,0:21:32,REJOIN,n06,5,이탈 지속 13.7s
1283.01,0:21:23,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1293.64,0:21:33,REJOIN,n16,15,이탈 지속 12.9s
1283.77,0:21:23,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1294.39,0:21:34,REJOIN,n15,14,이탈 지속 12.1s
1284.53,0:21:24,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1295.16,0:21:35,REJOIN,n07,6,이탈 지속 13.7s
1285.29,0:21:25,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1295.91,0:21:35,REJOIN,n12,11,이탈 지속 12.9s
1286.05,0:21:26,DROP,n04,3,마지막 HB 이후 10.6s 침묵
1296.67,0:21:36,REJOIN,n14,13,이탈 지속 12.9s
1297.43,0:21:37,REJOIN,n11,10,이탈 지속 12.1s
1298.21,0:21:38,REJOIN,n10,9,이탈 지속 13.7s
1301.24,0:21:41,REJOIN,n04,3,이탈 지속 15.2s
1291.34,0:21:31,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1304.3,0:21:44,REJOIN,n03,2,이탈 지속 13.0s
1301.24,0:21:41,DROP,n04,3,마지막 HB 이후 10.2s 침묵
1300.48,0:21:40,DROP,n16,15,마지막 HB 이후 10.9s 침묵
1302.0,0:21:42,DROP,n07,6,마지막 HB 이후 10.9s 침묵
1302.77,0:21:42,DROP,n12,11,마지막 HB 이후 10.1s 침묵
1303.54,0:21:43,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1304.3,0:21:44,DROP,n03,2,마지막 HB 이후 10.6s 침묵
1314.94,0:21:54,REJOIN,n04,3,이탈 지속 13.7s
1305.06,0:21:45,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1305.82,0:21:45,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1316.46,0:21:56,REJOIN,n07,6,이탈 지속 14.5s
1306.58,0:21:46,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1317.22,0:21:57,REJOIN,n16,15,이탈 지속 16.7s
1317.98,0:21:57,REJOIN,n15,14,이탈 지속 14.4s
1318.74,0:21:58,REJOIN,n03,2,이탈 지속 14.4s
1319.51,0:21:59,REJOIN,n12,11,이탈 지속 16.7s
1320.27,0:22:00,REJOIN,n14,13,이탈 지속 15.2s
1321.03,0:22:01,REJOIN,n10,9,이탈 지속 14.5s
1321.79,0:22:01,REJOIN,n11,10,이탈 지속 16.0s
1323.31,0:22:03,DROP,n08,7,마지막 HB 이후 10.9s 침묵
1324.07,0:22:04,DROP,n16,15,마지막 HB 이후 10.1s 침묵
1325.61,0:22:05,DROP,n04,3,마지막 HB 이후 10.1s 침묵
1324.84,0:22:04,DROP,n07,6,마지막 HB 이후 10.9s 침묵
1336.23,0:22:16,REJOIN,n04,3,이탈 지속 10.6s
1326.36,0:22:06,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1327.13,0:22:07,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1337.76,0:22:17,REJOIN,n08,7,이탈 지속 14.4s
1328.64,0:22:08,DROP,n03,2,마지막 HB 이후 10.1s 침묵
1327.88,0:22:07,DROP,n12,11,마지막 HB 이후 10.9s 침묵
1329.4,0:22:09,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1340.81,0:22:20,REJOIN,n16,15,이탈 지속 16.7s
1342.33,0:22:22,REJOIN,n07,6,이탈 지속 17.5s
1343.08,0:22:23,REJOIN,n15,14,이탈 지속 16.7s
1344.6,0:22:24,REJOIN,n03,2,이탈 지속 16.0s
1345.36,0:22:25,REJOIN,n12,11,이탈 지속 17.5s
1346.14,0:22:26,REJOIN,n14,13,이탈 지속 19.0s
1346.9,0:22:26,REJOIN,n11,10,이탈 지속 17.5s
1336.99,0:22:16,DROP,n10,9,마지막 HB 이후 10.7s 침묵
1347.65,0:22:27,REJOIN,n10,9,이탈 지속 10.7s
1337.76,0:22:17,DROP,n08,7,마지막 HB 이후 10.7s 침묵
1348.42,0:22:28,REJOIN,n08,7,이탈 지속 10.7s
1343.85,0:22:23,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1344.6,0:22:24,DROP,n03,2,마지막 HB 이후 10.9s 침묵
1346.9,0:22:26,DROP,n11,10,마지막 HB 이후 10.1s 침묵
1347.65,0:22:27,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1358.29,0:22:38,REJOIN,n11,10,이탈 지속 11.4s
1348.42,0:22:28,DROP,n08,7,마지막 HB 이후 10.6s 침묵
1359.05,0:22:39,REJOIN,n03,2,이탈 지속 14.4s
1349.17,0:22:29,DROP,n06,5,마지막 HB 이후 10.6s 침묵
1359.81,0:22:39,REJOIN,n10,9,이탈 지속 12.2s
1349.94,0:22:29,DROP,n07,6,마지막 HB 이후 10.6s 침묵
1350.7,0:22:30,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1361.31,0:22:41,REJOIN,n08,7,이탈 지속 12.9s
1352.23,0:22:32,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1362.85,0:22:42,REJOIN,n06,5,이탈 지속 13.7s
1352.99,0:22:32,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1363.61,0:22:43,REJOIN,n07,6,이탈 지속 13.7s
1353.75,0:22:33,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1365.13,0:22:45,REJOIN,n16,15,이탈 지속 14.4s
1365.88,0:22:45,REJOIN,n15,14,이탈 지속 13.7s
1367.42,0:22:47,REJOIN,n12,11,이탈 지속 14.4s
1368.18,0:22:48,REJOIN,n14,13,이탈 지속 14.4s
1358.29,0:22:38,DROP,n11,10,마지막 HB 이후 10.7s 침묵
1368.94,0:22:48,REJOIN,n11,10,이탈 지속 10.7s
1369.7,0:22:49,REJOIN,n04,3,이탈 지속 25.9s
1359.81,0:22:39,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1370.45,0:22:50,REJOIN,n10,9,이탈 지속 10.6s
1366.65,0:22:46,DROP,n03,2,마지막 HB 이후 10.6s 침묵
1369.7,0:22:49,DROP,n04,3,마지막 HB 이후 10.1s 침묵
1371.22,0:22:51,DROP,n08,7,마지막 HB 이후 10.1s 침묵
1370.45,0:22:50,DROP,n10,9,마지막 HB 이후 10.9s 침묵
1381.86,0:23:01,REJOIN,n03,2,이탈 지속 15.2s
1371.98,0:22:51,DROP,n06,5,마지막 HB 이후 10.6s 침묵
1372.76,0:22:52,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1374.28,0:22:54,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1384.92,0:23:04,REJOIN,n16,15,이탈 지속 12.2s
1387.19,0:23:07,REJOIN,n12,11,이탈 지속 12.9s
1387.96,0:23:07,REJOIN,n10,9,이탈 지속 17.5s
1388.73,0:23:08,REJOIN,n08,7,이탈 지속 17.5s
1389.49,0:23:09,REJOIN,n04,3,이탈 지속 19.8s
1390.25,0:23:10,REJOIN,n06,5,이탈 지속 18.3s
1382.62,0:23:02,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1397.1,0:23:17,REJOIN,n03,2,이탈 지속 14.5s
1389.49,0:23:09,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1393.29,0:23:13,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1394.06,0:23:14,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1394.82,0:23:14,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1395.58,0:23:15,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1396.34,0:23:16,DROP,n08,7,마지막 HB 이후 10.6s 침묵
1406.97,0:23:26,REJOIN,n12,11,이탈 지속 13.7s
1397.1,0:23:17,DROP,n03,2,마지막 HB 이후 10.6s 침묵
1407.73,0:23:27,REJOIN,n03,2,이탈 지속 10.6s
1409.25,0:23:29,REJOIN,n14,13,이탈 지속 15.2s
1410.02,0:23:30,REJOIN,n11,10,이탈 지속 15.2s
1410.78,0:23:30,REJOIN,n10,9,이탈 지속 15.2s
1411.54,0:23:31,REJOIN,n08,7,이탈 지속 15.2s
1412.3,0:23:32,REJOIN,n04,3,이탈 지속 22.8s
1407.73,0:23:27,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1412.3,0:23:32,DROP,n04,3,마지막 HB 이후 10.1s 침묵
1424.49,0:23:44,REJOIN,n03,2,이탈 지속 16.8s
1425.25,0:23:45,REJOIN,n04,3,이탈 지속 12.9s
1424.49,0:23:44,DROP,n03,2,마지막 HB 이후 10.1s 침묵
1425.25,0:23:45,DROP,n04,3,마지막 HB 이후 10.6s 침묵
1426.03,0:23:46,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1426.78,0:23:46,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1427.55,0:23:47,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1428.3,0:23:48,DROP,n08,7,마지막 HB 이후 10.6s 침묵
1429.06,0:23:49,DROP,n06,5,마지막 HB 이후 10.6s 침묵
1439.7,0:23:59,REJOIN,n14,13,이탈 지속 13.7s
1440.46,0:24:00,REJOIN,n10,9,이탈 지속 12.9s
1441.22,0:24:01,REJOIN,n11,10,이탈 지속 14.4s
1441.99,0:24:01,REJOIN,n06,5,이탈 지속 12.9s
1442.75,0:24:02,REJOIN,n08,7,이탈 지속 14.4s
1443.51,0:24:03,REJOIN,n03,2,이탈 지속 19.0s
1449.61,0:24:09,REJOIN,n04,3,이탈 지속 24.4s
1443.51,0:24:03,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1446.54,0:24:06,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1447.33,0:24:07,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1448.09,0:24:08,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1448.85,0:24:08,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1459.48,0:24:19,REJOIN,n12,11,이탈 지속 12.1s
1449.61,0:24:09,DROP,n04,3,마지막 HB 이후 10.6s 침묵
1460.23,0:24:20,REJOIN,n03,2,이탈 지속 16.7s
1450.37,0:24:10,DROP,n06,5,마지막 HB 이후 10.6s 침묵
1460.99,0:24:20,REJOIN,n04,3,이탈 지속 11.4s
1451.13,0:24:11,DROP,n08,7,마지막 HB 이후 10.6s 침묵
1464.04,0:24:24,REJOIN,n14,13,이탈 지속 17.5s
1464.8,0:24:24,REJOIN,n11,10,이탈 지속 16.0s
1465.56,0:24:25,REJOIN,n10,9,이탈 지속 17.5s
1466.32,0:24:26,REJOIN,n08,7,이탈 지속 15.2s
1467.08,0:24:27,REJOIN,n06,5,이탈 지속 16.7s
1460.23,0:24:20,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1463.28,0:24:23,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1476.22,0:24:36,REJOIN,n03,2,이탈 지속 16.0s
1468.62,0:24:28,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1469.38,0:24:29,DROP,n07,6,마지막 HB 이후 10.9s 침묵
1470.14,0:24:30,DROP,n15,14,마지막 HB 이후 10.1s 침묵
1470.9,0:24:30,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1471.66,0:24:31,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1482.29,0:24:42,REJOIN,n07,6,이탈 지속 12.9s
1472.41,0:24:32,DROP,n08,7,마지막 HB 이후 10.6s 침묵
1483.05,0:24:43,REJOIN,n12,11,이탈 지속 14.4s
1473.18,0:24:33,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1483.81,0:24:43,REJOIN,n15,14,이탈 지속 13.7s
1484.58,0:24:44,REJOIN,n04,3,이탈 지속 21.3s
1485.34,0:24:45,REJOIN,n11,10,이탈 지속 13.7s
1486.1,0:24:46,REJOIN,n14,13,이탈 지속 15.2s
1476.22,0:24:36,DROP,n03,2,마지막 HB 이후 10.6s 침묵
1486.86,0:24:46,REJOIN,n10,9,이탈 지속 13.7s
1487.62,0:24:47,REJOIN,n08,7,이탈 지속 15.2s
1496.01,0:24:56,REJOIN,n03,2,이탈 지속 19.8s
1491.44,0:24:51,DROP,n04,3,마지막 HB 이후 10.1s 침묵
1490.67,0:24:50,DROP,n15,14,마지막 HB 이후 10.9s 침묵
1492.19,0:24:52,DROP,n12,11,마지막 HB 이후 10.9s 침묵
1492.96,0:24:52,DROP,n14,13,마지막 HB 이후 10.1s 침묵
1494.47,0:24:54,DROP,n10,9,마지막 HB 이후 10.1s 침묵
1493.71,0:24:53,DROP,n11,10,마지막 HB 이후 10.9s 침묵
1496.01,0:24:56,DROP,n03,2,마지막 HB 이후 10.1s 침묵
1495.25,0:24:55,DROP,n08,7,마지막 HB 이후 10.8s 침묵
1496.77,0:24:56,DROP,n06,5,마지막 HB 이후 10.8s 침묵
1497.53,0:24:57,DROP,n16,15,마지막 HB 이후 10.1s 침묵
1498.29,0:24:58,DROP,n07,6,마지막 HB 이후 10.8s 침묵
1512.61,0:25:12,REJOIN,n04,3,이탈 지속 21.2s
1514.13,0:25:14,REJOIN,n11,10,이탈 지속 20.4s
1514.89,0:25:14,REJOIN,n03,2,이탈 지속 18.9s
1517.18,0:25:17,REJOIN,n10,9,이탈 지속 22.7s
1519.45,0:25:19,REJOIN,n08,7,이탈 지속 24.2s
1521.75,0:25:21,REJOIN,n06,5,이탈 지속 25.0s
1523.27,0:25:23,REJOIN,n07,6,이탈 지속 25.0s
1514.13,0:25:14,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1524.78,0:25:24,REJOIN,n16,15,이탈 지속 27.3s
1525.54,0:25:25,REJOIN,n15,14,이탈 지속 34.9s
1527.08,0:25:27,REJOIN,n12,11,이탈 지속 34.9s
1517.18,0:25:17,DROP,n10,9,마지막 HB 이후 10.7s 침묵
1527.84,0:25:27,REJOIN,n14,13,이탈 지속 34.9s
1529.36,0:25:29,REJOIN,n11,10,이탈 지속 15.2s
1519.45,0:25:19,DROP,n08,7,마지막 HB 이후 10.7s 침묵
1530.12,0:25:30,REJOIN,n10,9,이탈 지속 12.9s
1530.88,0:25:30,REJOIN,n08,7,이탈 지속 11.4s
1521.75,0:25:21,DROP,n06,5,마지막 HB 이후 10.7s 침묵
1522.5,0:25:22,DROP,n04,3,마지막 HB 이후 10.9s 침묵
1523.27,0:25:23,DROP,n07,6,마지막 HB 이후 10.1s 침묵
1524.78,0:25:24,DROP,n16,15,마지막 HB 이후 10.1s 침묵
1525.54,0:25:25,DROP,n15,14,마지막 HB 이후 10.9s 침묵
1527.08,0:25:27,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1537.69,0:25:37,REJOIN,n06,5,이탈 지속 15.9s
1527.84,0:25:27,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1538.45,0:25:38,REJOIN,n16,15,이탈 지속 13.7s
1528.6,0:25:28,DROP,n03,2,마지막 HB 이후 10.6s 침묵
1539.21,0:25:39,REJOIN,n12,11,이탈 지속 12.1s
1529.36,0:25:29,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1539.97,0:25:39,REJOIN,n07,6,이탈 지속 16.7s
1530.12,0:25:30,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1540.73,0:25:40,REJOIN,n15,14,이탈 지속 15.2s
1530.88,0:25:30,DROP,n08,7,마지막 HB 이후 10.6s 침묵
1541.49,0:25:41,REJOIN,n03,2,이탈 지속 12.9s
1542.25,0:25:42,REJOIN,n14,13,이탈 지속 14.4s
1543.02,0:25:43,REJOIN,n11,10,이탈 지속 13.7s
1543.78,0:25:43,REJOIN,n04,3,이탈 지속 21.3s
1544.54,0:25:44,REJOIN,n10,9,이탈 지속 14.4s
1545.3,0:25:45,REJOIN,n08,7,이탈 지속 14.4s
1541.49,0:25:41,DROP,n03,2,마지막 HB 이후 10.6s 침묵
1543.78,0:25:43,DROP,n04,3,마지막 HB 이후 10.9s 침묵
1548.35,0:25:48,DROP,n07,6,마지막 HB 이후 10.9s 침묵
1549.11,0:25:49,DROP,n15,14,마지막 HB 이후 10.1s 침묵
1549.87,0:25:49,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1560.51,0:26:00,REJOIN,n03,2,이탈 지속 19.0s
1550.63,0:25:50,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1561.28,0:26:01,REJOIN,n07,6,이탈 지속 12.9s
1551.39,0:25:51,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1562.03,0:26:02,REJOIN,n15,14,이탈 지속 12.9s
1552.15,0:25:52,DROP,n08,7,마지막 HB 이후 10.6s 침묵
1562.8,0:26:02,REJOIN,n14,13,이탈 지속 12.9s
1552.91,0:25:52,DROP,n06,5,마지막 HB 이후 10.6s 침묵
1564.33,0:26:04,REJOIN,n11,10,이탈 지속 13.7s
1565.08,0:26:05,REJOIN,n10,9,이탈 지속 13.7s
1565.85,0:26:05,REJOIN,n04,3,이탈 지속 22.1s
1566.6,0:26:06,REJOIN,n06,5,이탈 지속 13.7s
1567.36,0:26:07,REJOIN,n08,7,이탈 지속 15.2s
1560.51,0:26:00,DROP,n03,2,마지막 HB 이후 10.7s 침묵
1572.7,0:26:12,REJOIN,n03,2,이탈 지속 12.2s
1565.85,0:26:05,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1576.51,0:26:16,REJOIN,n04,3,이탈 지속 10.7s
1568.88,0:26:08,DROP,n15,14,마지막 HB 이후 10.1s 침묵
1570.42,0:26:10,DROP,n12,11,마지막 HB 이후 10.1s 침묵
1571.18,0:26:11,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1581.81,0:26:21,REJOIN,n12,11,이탈 지속 11.4s
1571.94,0:26:11,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1582.57,0:26:22,REJOIN,n15,14,이탈 지속 13.7s
1572.7,0:26:12,DROP,n03,2,마지막 HB 이후 10.6s 침묵
1573.46,0:26:13,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1584.09,0:26:24,REJOIN,n03,2,이탈 지속 11.4s
1574.22,0:26:14,DROP,n06,5,마지막 HB 이후 10.6s 침묵
1584.85,0:26:24,REJOIN,n11,10,이탈 지속 12.9s
1575.0,0:26:14,DROP,n08,7,마지막 HB 이후 10.6s 침묵
1585.62,0:26:25,REJOIN,n14,13,이탈 지속 14.4s
1575.75,0:26:15,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1586.38,0:26:26,REJOIN,n08,7,이탈 지속 11.4s
1576.51,0:26:16,DROP,n04,3,마지막 HB 이후 10.6s 침묵
1587.14,0:26:27,REJOIN,n10,9,이탈 지속 13.7s
1587.9,0:26:27,REJOIN,n06,5,이탈 지속 13.7s
1588.66,0:26:28,REJOIN,n16,15,이탈 지속 12.9s
1595.51,0:26:35,REJOIN,n04,3,이탈 지속 19.0s
1589.41,0:26:29,DROP,n03,2,마지막 HB 이후 10.9s 침묵
1592.47,0:26:32,DROP,n11,10,마지막 HB 이후 10.9s 침묵
1593.23,0:26:33,DROP,n14,13,마지막 HB 이후 10.1s 침묵
1594.75,0:26:34,DROP,n08,7,마지막 HB 이후 10.1s 침묵
1593.99,0:26:33,DROP,n10,9,마지막 HB 이후 10.9s 침묵
1606.14,0:26:46,REJOIN,n03,2,이탈 지속 16.7s
1596.29,0:26:36,DROP,n06,5,마지막 HB 이후 10.6s 침묵
1606.91,0:26:46,REJOIN,n10,9,이탈 지속 12.9s
1597.04,0:26:37,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1597.81,0:26:37,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1598.56,0:26:38,DROP,n07,6,마지막 HB 이후 10.6s 침묵
1609.18,0:26:49,REJOIN,n08,7,이탈 지속 14.4s
1599.33,0:26:39,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1612.23,0:26:52,REJOIN,n06,5,이탈 지속 15.9s
1612.99,0:26:52,REJOIN,n16,15,이탈 지속 15.9s
1614.51,0:26:54,REJOIN,n07,6,이탈 지속 15.9s
1615.27,0:26:55,REJOIN,n15,14,이탈 지속 15.9s
1616.79,0:26:56,REJOIN,n12,11,이탈 지속 19.0s
1606.91,0:26:46,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1617.57,0:26:57,REJOIN,n14,13,이탈 지속 24.3s
1619.09,0:26:59,REJOIN,n11,10,이탈 지속 26.6s
1609.18,0:26:49,DROP,n08,7,마지막 HB 이후 10.7s 침묵
1619.85,0:26:59,REJOIN,n10,9,이탈 지속 12.9s
1620.61,0:27:00,REJOIN,n08,7,이탈 지속 11.4s
1611.46,0:26:51,DROP,n04,3,마지막 HB 이후 10.7s 침묵
1615.27,0:26:55,DROP,n15,14,마지막 HB 이후 10.9s 침묵
1616.79,0:26:56,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1617.57,0:26:57,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1618.32,0:26:58,DROP,n03,2,마지막 HB 이후 10.9s 침묵
1619.09,0:26:59,DROP,n11,10,마지막 HB 이후 10.1s 침묵
1619.85,0:26:59,DROP,n10,9,마지막 HB 이후 10.6s 침묵
1630.45,0:27:10,REJOIN,n10,9,이탈 지속 10.6s
1620.61,0:27:00,DROP,n08,7,마지막 HB 이후 10.6s 침묵
1631.98,0:27:11,REJOIN,n08,7,이탈 지속 11.4s
1622.13,0:27:02,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1632.74,0:27:12,REJOIN,n16,15,이탈 지속 10.6s
1622.9,0:27:02,DROP,n07,6,마지막 HB 이후 10.6s 침묵
1633.51,0:27:13,REJOIN,n03,2,이탈 지속 15.2s
1634.27,0:27:14,REJOIN,n07,6,이탈 지속 11.4s
1635.03,0:27:15,REJOIN,n15,14,이탈 지속 19.8s
1635.79,0:27:15,REJOIN,n12,11,이탈 지속 19.0s
1636.55,0:27:16,REJOIN,n14,13,이탈 지속 19.0s
1637.31,0:27:17,REJOIN,n04,3,이탈 지속 25.9s
1639.6,0:27:19,REJOIN,n11,10,이탈 지속 20.5s
1640.36,0:27:20,DROP,n10,9,마지막 HB 이후 10.1s 침묵
1641.12,0:27:21,DROP,n06,5,마지막 HB 이후 10.9s 침묵
1641.89,0:27:21,DROP,n08,7,마지막 HB 이후 10.1s 침묵
1652.53,0:27:32,REJOIN,n08,7,이탈 지속 10.6s
1642.64,0:27:22,DROP,n16,15,마지막 HB 이후 10.6s 침묵
1653.29,0:27:33,REJOIN,n16,15,이탈 지속 10.6s
1643.4,0:27:23,DROP,n07,6,마지막 HB 이후 10.6s 침묵
1654.05,0:27:34,REJOIN,n07,6,이탈 지속 10.6s
1644.18,0:27:24,DROP,n15,14,마지막 HB 이후 10.6s 침묵
1654.82,0:27:34,REJOIN,n15,14,이탈 지속 10.6s
1644.94,0:27:24,DROP,n14,13,마지막 HB 이후 10.6s 침묵
1655.58,0:27:35,REJOIN,n14,13,이탈 지속 10.6s
1645.7,0:27:25,DROP,n12,11,마지막 HB 이후 10.6s 침묵
1646.46,0:27:26,DROP,n03,2,마지막 HB 이후 10.6s 침묵
1657.1,0:27:37,REJOIN,n12,11,이탈 지속 11.4s
1657.86,0:27:37,REJOIN,n03,2,이탈 지속 11.4s
1647.98,0:27:27,DROP,n11,10,마지막 HB 이후 10.6s 침묵
1660.15,0:27:40,REJOIN,n10,9,이탈 지속 19.8s
1660.91,0:27:40,REJOIN,n11,10,이탈 지속 12.9s
1662.42,0:27:42,REJOIN,n06,5,이탈 지속 21.3s
1652.53,0:27:32,DROP,n08,7,마지막 HB 이후 10.7s 침묵
1663.19,0:27:43,REJOIN,n08,7,이탈 지속 10.7s
1653.29,0:27:33,DROP,n16,15,마지막 HB 이후 10.7s 침묵
1663.95,0:27:43,REJOIN,n16,15,이탈 지속 10.7s
1654.05,0:27:34,DROP,n07,6,마지막 HB 이후 10.7s 침묵
